"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"53103272a29bfdab8600002c","VEGGIE BURGER","VEG","THE BIG BURGER",80
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"531030fd93b14475f000001d","ROXY VEG BURGER","VEG","THE BIG BURGER",50
"53103075a29bfdcb53000015","MEXICAN BURGER","NON_VEG","THE BIG BURGER",150
"53103075a29bfdcb53000015","MEXICAN BURGER","NON_VEG","THE BIG BURGER",130
"53103075a29bfdcb53000015","MEXICAN BURGER","NON_VEG","THE BIG BURGER",130
"53103075a29bfdcb53000015","MEXICAN BURGER","NON_VEG","THE BIG BURGER",130
"53103075a29bfdcb53000015","MEXICAN BURGER","NON_VEG","THE BIG BURGER",130
"53103075a29bfdcb53000015","MEXICAN BURGER","NON_VEG","THE BIG BURGER",130
"52f786dff92ea1e372000209","SCHEZWAN RICE","VEG","QABILA",120
"52f785b1f92ea1e3720001e3","BUTTER ROTI","NEUTRAL","QABILA",15
"52f78598f92ea1e4560001b6","CHAPATI","NEUTRAL","QABILA",8
"52f7842af92ea1e3720001ae","DAL KHICHDI","NEUTRAL","QABILA",100
"52f7842af92ea1e3720001ae","DAL KHICHDI","NEUTRAL","QABILA",100
"52f7818ef92ea1e372000162","PANEER TIKKA MASALA","VEG","QABILA",140
"52f77c3ff92ea1e3720000de","CHICKEN RESHMI KEBAB","NON_VEG","QABILA",150
"52f77b27f92ea1e456000131","CHICKEN LOLLIPOP","NON_VEG","QABILA",160
"52f77b27f92ea1e456000131","CHICKEN LOLLIPOP","NON_VEG","QABILA",130
"54acdb09b76bf6c59a00004c","Chicken Tikka KATI Roll","NON_VEG","KOSHO",180
"53196cc193b1447abf0000b3","COKE","NEUTRAL","KOSHO",45
"53196cc193b1447abf0000b3","COKE","NEUTRAL","KOSHO",45
"53196cc193b1447abf0000b3","COKE","NEUTRAL","KOSHO",40
"53196cc193b1447abf0000b3","COKE","NEUTRAL","KOSHO",45
"53196cc193b1447abf0000b3","COKE","NEUTRAL","KOSHO",40
"5300d277f92ea19ec800002d","SWEET CORN SOUP","NON_VEG","KOSHO",95
"5300d250f92ea19ec8000025","MANCHOW SOUP","NON_VEG","KOSHO",95
"5300d250f92ea19ec8000025","MANCHOW SOUP","NON_VEG","KOSHO",95
"52fc9f1ef92ea18d6300008b","CHICKEN TIKKA BIRYANI","NON_VEG","KOSHO",190
"52fc9ebef92ea18d6300007d","CHICKEN BIRYANI","NON_VEG","KOSHO",175
"52fc9ebef92ea18d6300007d","CHICKEN BIRYANI","NON_VEG","KOSHO",175
"52fc9ebef92ea18d6300007d","CHICKEN BIRYANI","NON_VEG","KOSHO",175
"52fc938ef92ea17a4a00001b","MUTTON HANDI","NON_VEG","KOSHO",310
"52fc8919f92ea16f08000067","CHICKEN LAHORI","NON_VEG","KOSHO",185
